used,"x, 2theta (deg)",obs,calc,bkg,diff,Gd1.5Mn0.25Zr2.25O7,tick-pos,Axis-limits
1,48.35,15476.7,15595.78248661152,15447.85349720112,-2741.342487, , , 
1,48.36,15810,15597.862179039541,15447.357239006582,-2410.122179, , , 
1,48.37,15936.7,15600.009776638657,15446.860950039536,-2285.569777, , , 
1,48.38,15590,15602.227743364976,15446.364629961656,-2634.487743, , , 
1,48.39,15833.3,15604.518569883665,15445.868278440794,-2393.47857, , , 
1,48.4,15533.3,15606.884918527436,15445.37189515097,-2695.844919, , , 
1,48.41,15753.3,15609.329520299703,15444.87547977236,-2478.28952, , , 
1,48.42,15853.3,15611.855277871413,15444.379031991286,-2380.815278, , , 
1,48.43,15716.7,15614.465212175266,15443.882551500217,-2520.025212, , , 
1,48.44,15866.7,15617.162458591036,15443.386037997774,-2372.722459, , , 
1,48.45,15790,15619.950369942355,15442.889491188693,-2452.21037, , , 
1,48.46,15870,15622.83237535295,15442.392910783858,-2375.092375, , , 
1,48.47,15550,15625.812144278583,15441.896296500263,-2698.072144, , , 
1,48.48,15693.3,15628.893456807347,15441.39964806101,-2557.853457, , , 
1,48.49,15226.7,15632.080352432862,15440.902965195313,-3027.640352, , , 
1,48.5,15590,15635.377023242743,15440.406247638495,-2667.637023, , , 
1,48.51,15533.3,15638.78786732435,15439.909495131968,-2727.747867, , , 
1,48.52,15396.7,15642.317545985237,15439.412707423226,-2867.877546, , , 
1,48.53,15696.7,15645.970903644502,15438.91588426584,-2571.530904, , , 
1,48.54,15816.7,15649.75310134721,15438.419025419476,-2455.313101, , , 
1,48.55,15466.7,15653.669532841011,15437.92213064985,-2809.229533, , , 
1,48.56,15790,15657.725881796603,15437.425199728732,-2489.985882, , , 
1,48.57,15536.7,15661.928117993048,15436.928232433966,-2747.488118, , , 
1,48.58,15576.7,15666.282569796986,15436.431228549427,-2711.84257, , , 
1,48.59,15330,15670.795866942173,15435.934187865025,-2963.055867, , , 
1,48.6,15626.7,15675.475112190892,15435.437110176732,-2671.035112, , , 
1,48.61,15526.7,15680.32764482263,15434.939995286497,-2775.887645, , , 
1,48.62,16050,15685.361353439335,15434.442843002324,-2257.621353, , , 
1,48.63,15620,15690.584523377476,15433.945653138218,-2692.844523, , , 
1,48.64,15780,15696.005897743187,15433.448425514183,-2538.265898, , , 
1,48.65,15810,15701.634791853192,15432.95115995622,-2513.894792, , , 
1,48.66,15943.3,15707.48103219964,15432.453856296319,-2386.441032, , , 
1,48.67,15670,15713.555032744034,15431.956514372452,-2665.815033, , , 
1,48.68,15866.7,15719.867840693609,15431.45913402857,-2475.427841, , , 
1,48.69,15390,15726.431235683422,15430.961715114574,-2958.691236, , , 
1,48.7,15543.3,15733.257653482433,15430.46425748634,-2812.217653, , , 
1,48.71,15656.7,15740.360369098951,15429.96676100569,-2705.920369, , , 
1,48.72,15713.3,15747.753519668799,15429.46922554038,-2656.71352, , , 
1,48.73,15570,15755.452035790788,15428.971650964128,-2807.712036, , , 
1,48.74,15833.3,15763.471931443657,15428.474037156548,-2552.431931, , , 
1,48.75,15903.3,15771.830349762471,15427.976384003194,-2490.79035, , , 
1,48.76,15723.3,15780.545471485855,15427.478691395523,-2679.505471, , , 
1,48.77,15683.3,15789.63672094966,15426.98095923091,-2728.596721, , , 
1,48.78,15770,15799.124949192392,15426.483187412607,-2651.384949, , , 
1,48.79,15916.7,15809.032365290685,15425.985375849767,-2514.592365, , , 
1,48.8,15366.7,15819.382856793854,15425.487524457429,-3074.942857, , , 
1,48.81,15563.3,15830.20199735327,15424.989633156492,-2889.161997, , , 
1,48.82,15673.3,15841.517199310258,15424.491701873734,-2790.477199, , , 
1,48.83,15730,15853.358003613057,15423.993730541768,-2745.618004, , , 
1,48.84,15880,15865.756034040487,15423.49571909908,-2608.016034, , , 
1,48.85,15890,15878.745546518305,15422.997667489984,-2611.005547, , , 
1,48.86,16070,15892.363261272536,15422.499575664626,-2444.623261, , , 
1,48.87,15913.3,15906.648927404656,15422.001443578973,-2615.608927, , , 
1,48.88,15816.7,15921.645513626458,15421.503271194817,-2727.205514, , , 
1,48.89,15873.3,15937.399315071549,15421.005058479752,-2686.359315, , , 
1,48.9,16186.7,15953.960662829044,15420.506805407169,-2389.520663, , , 
1,48.91,16013.3,15971.384168084174,15420.008511956245,-2580.344168, , , 
1,48.92,16060,15989.728851818007,15419.510178111952,-2551.988852, , , 
1,48.93,16406.7,16009.05922818143,15419.011803865023,-2224.619228, , , 
1,48.94,16016.7,16029.445335012748,15418.513389211967,-2635.005335, , , 
1,48.95,16193.3,16050.963710400156,15418.014934155039,-2479.92371, , , 
1,48.96,16370,16073.697819927822,15417.516438702236,-2325.95782, , , 
1,48.97,16013.3,16097.738926426884,15417.017902867314,-2706.698926, , , 
1,48.98,16123.3,16123.187295419744,15416.519326669744,-2622.147295, , , 
1,48.99,16160,16150.152820730422,15416.020710134719,-2612.412821, , , 
1,49,16383.3,16178.756199411308,15415.522053293143,-2417.716199, , , 
1,49.01,16386.7,16209.130610209953,15415.023356181633,-2444.69061, , , 
1,49.02,16333.3,16241.42296478976,15414.524618842494,-2530.382965, , , 
1,49.03,16740,16275.795769302238,15414.025841323722,-2158.055769, , , 
1,49.04,16480,16312.429001218034,15413.527023678971,-2454.689001, , , 
1,49.05,16743.3,16351.52265754473,15413.028165967582,-2230.482658, , , 
1,49.06,16523.3,16393.29899786881,15412.529268254551,-2492.258998, , , 
1,49.07,16733.3,16438.00660319352,15412.030330610514,-2326.966603, , , 
1,49.08,16876.7,16485.922939415475,15411.531353111766,-2231.482939, , , 
1,49.09,17086.7,16537.35896547888,15411.032335840211,-2072.918965, , , 
1,49.1,17063.3,16592.664443434165,15410.533278883382,-2151.624443, , , 
1,49.11,16750,16652.23367574264,15410.034182334435,-2524.493676, , , 
1,49.12,16700,16716.511822415167,15409.535046292118,-2638.771822, , , 
1,49.13,17146.7,16786.004010509212,15409.035870860773,-2261.564011, , , 
1,49.14,17650,16861.284275779235,15408.536656150329,-1833.544276, , , 
1,49.15,17473.3,16943.00783074308,15408.037402276286,-2091.967831, , , 
1,49.16,17430,17031.924614486677,15407.538109359724,-2224.184614, , , 
1,49.17,17343.3,17128.89607733194,15407.038777527256,-2407.856077, , , 
1,49.18,17740,17234.915932789965,15406.539406911059,-2117.175933, , , 
1,49.19,17153.3,17351.136005949622,15406.039997648839,-2820.096006, , , 
1,49.2,18180,17478.896293292033,15405.54054988383,-1921.156293, , , 
1,49.21,18016.7,17619.766802290178,15405.041063764786,-2225.326802, , , 
1,49.22,19086.7,17775.597508684245,15404.541539445963,-1311.157509, , , 
1,49.23,18673.3,17948.58903519259,15404.04197708712,-1897.549035, , , 
1,49.24,19010,18141.38768324999,15403.542376853502,-1753.647683, , , 
1,49.25,19390,18357.21491909162,15403.04273891584,-1589.474919, , , 
1,49.26,19846.7,18600.059237766716,15402.54306345031,-1375.619238, , , 
1,49.27,19986.7,18874.935501517477,15402.04335063857,-1510.495502, , , 
1,49.28,20276.7,19188.259115804438,15401.543600667721,-1533.819116, , , 
1,49.29,20863.3,19548.34477808577,15401.043813730303,-1307.304778, , , 
1,49.3,20903.3,19966.06352127427,15400.543990024269,-1685.023521, , , 
1,49.31,21226.7,20455.652894401443,15400.044129753005,-1851.212894, , , 
1,49.32,21630,21035.647016328432,15399.544233125309,-2027.907016, , , 
1,49.33,22706.7,21729.850452699116,15399.044300355365,-1645.410453, , , 
1,49.34,23036.7,22568.19630920182,15398.544331662755,-2153.756309, , , 
1,49.35,24020,23587.31355334665,15398.04432727243,-2189.573553, , , 
1,49.36,24700,24830.53903839127,15397.544287414708,-2752.799038, , , 
1,49.37,26556.7,26347.12136076278,15397.044212325278,-2412.681361, , , 
1,49.38,27416.7,28190.308384471715,15396.544102245152,-3395.868384, , , 
1,49.39,29973.3,30413.834484764448,15396.04396,-3062.794485, , , 
1,49.4,31760,33065.85102908017,15395.543778103609,-3928.111029, , , 
1,49.41,33970,36178.34007333995,15395.043564550882,-4830.600073, , , 
1,49.42,35940,39748.33262366545,15394.543317024822,-6430.592624, , , 
1,49.43,39583.3,43706.24872426959,15394.043035793033,-6745.208724, , , 
1,49.44,42966.7,47869.39062151902,15393.542721128397,-7524.950622, , , 
1,49.45,46636.7,51894.13563502783,15393.042373309077,-7879.695635, , , 
1,49.46,49510,55271.58667035287,15392.541992618499,-8383.84667, , , 
1,49.47,52886.7,57435.105055907814,15392.041579345318,-7170.665056, , , 
1,49.48,54950,57991.86999120534,15391.541133783465,-5664.129991, , , 
1,49.49,55063.3,56942.30042185707,15391.04065623207,-4501.260422, , , 
1,49.5,53300,54691.74034,15390.540146995503,-4014.000342, , , 
1,49.51,51620,51842.38335638333,15390.039606383332,-2844.643356, , , 
1,49.52,48820,48953.03805814783,15389.539034710333,-2755.298058, , , 
1,49.53,44746.7,46416.07456510895,15389.038432296453,-4291.634565, , , 
1,49.54,41923.3,44449.22822915433,15388.537799466829,-5148.188229, , , 
1,49.55,39513.3,43132.985378739264,15388.037136551764,-6241.945379, , , 
1,49.56,37180,42442.66925638669,15387.536443886687,-7884.929256, , , 
1,49.57,35733.3,42258.61775306221,15387.035721812212,-9147.577753, , , 
1,49.58,36056.7,42361.85625973655,15386.534970674054,-8927.41626, , , 
1,49.59,36263.3,42442.20606582306,15386.03419082306,-8801.166066, , , 
1,49.6,36610,42156.70135136519,15385.53338261519,-8168.961351, , , 
1,49.61,36163.3,41248.06819094274,15385.032546411485,-7707.028191, , , 
1,49.62,35740,39657.90424117184,15384.531682578092,-6540.164241, , , 
1,49.63,34613.3,37536.68997117373,15384.030791486226,-5545.649971, , , 
1,49.64,33190,35142.01229538717,15383.52987351217,-4574.272295, , , 
1,49.65,31003.3,32718.056028646624,15383.02892903725,-4337.016029, , , 
1,49.66,29436.7,30433.136112744713,15382.527958447838,-3618.696113, , , 
1,49.67,27143.3,28376.324081275976,15382.026962135351,-3855.284081, , , 
1,49.68,24623.3,26579.65557916808,15381.525940496203,-4578.615579, , , 
1,49.69,22690,25041.40965955682,15381.02489393182,-4973.66966, , , 
1,49.7,20926.7,23742.354389254884,15380.523822848636,-5437.914389, , , 
1,49.71,20293.3,22655.37697570493,15380.022727658054,-4984.336976, , , 
1,49.72,19973.3,21750.866579479592,15379.521608776467,-4399.826579, , , 
1,49.73,19073.3,20999.74898225021,15379.02046662521,-4548.708982, , , 
1,49.74,18463.3,20375.21461413057,15378.519301630573,-4534.174614, , , 
1,49.75,17980,19853.65812887223,15378.018114223794,-4495.918129, , , 
1,49.76,17553.3,19415.060972223844,15377.516904841032,-4484.020972, , , 
1,49.77,17076.7,19042.971118259287,15377.015673923352,-4588.531118, , , 
1,49.78,17360,18724.211321330782,15376.514421916718,-3986.471321, , , 
1,49.79,17160,18448.427700053253,15376.013149272005,-3910.6877, , , 
1,49.8,16600,18207.58559,15375.511856444951,-4229.845587, , , 
1,49.81,16746.7,17995.47892768523,15375.01054389617,-3871.038928, , , 
1,49.82,16616.7,17807.30291326299,15374.509212091114,-3812.862913, , , 
1,49.83,16306.7,17639.303515796968,15374.007861500093,-3954.863516, , , 
1,49.84,16453.3,17488.50966642637,15373.506492598244,-3657.469666, , , 
1,49.85,16090,17352.530740631155,15373.005105865528,-3884.790741, , , 
1,49.86,16243.3,17229.41428528279,15372.503701786696,-3608.374285, , , 
1,49.87,15863.3,17117.540671964598,15372.002280851315,-3876.500672, , , 
1,49.88,16360,17015.550709276366,15371.500843553711,-3277.810709, , , 
1,49.89,16236.7,16922.291748791446,15370.999390393008,-3307.851749, , , 
1,49.9,16536.7,16836.778256345726,15370.49792187307,-2922.338256, , , 
1,49.91,16140,16758.16178274078,15369.996438502498,-3240.421783, , , 
1,49.92,16126.7,16685.70880798215,15369.494940794651,-3181.268808, , , 
1,49.93,16406.7,16618.78133209962,15368.993429267588,-2834.341332, , , 
1,49.94,16473.3,16556.821982569098,15368.491904444098,-2705.781983, , , 
1,49.95,16216.7,16499.342966949298,15367.99036685164,-2904.902967, , , 
1,49.96,16400,16445.915025518476,15367.488817022382,-2668.175026, , , 
1,49.97,15916.7,16396.15962,15366.987255493148,-3101.719619, , , 
1,49.98,16126.7,16349.741328557384,15366.48568280543,-2845.301329, , , 
1,49.99,16236.7,16306.362700579579,15365.98409950536,-2691.922701, , , 
1,50,16090,16265.758751260895,15365.482506143708,-2798.018751, , , 
1,50.01,16036.7,16227.693153031723,15364.980903275864,-2813.253153, , , 
1,50.02,15916.7,16191.95426704777,15364.479291461832,-2897.514267, , , 
1,50.03,16163.3,16158.352060914644,15363.977671266206,-2617.312061, , , 
1,50.04,16076.7,16126.71582,15363.476043258172,-2672.27582, , , 
1,50.05,15970,16096.891644339597,15362.974408011472,-2749.151644, , , 
1,50.06,15700,16068.740557852467,15362.47276610442,-2991.000558, , , 
1,50.07,15866.7,16042.136553910897,15361.971118119882,-2797.696554, , , 
1,50.08,15806.7,16016.965497360077,15361.469464645234,-2832.525497, , , 
1,50.09,15350,15993.12350695598,15360.967806272387,-3265.383507, , , 
1,50.1,15863.3,15970.516192425886,15360.466143597761,-2729.476192, , , 
1,50.11,15840,15949.057403247658,15359.964477222267,-2731.317403, , , 
1,50.12,15780,15928.66831312239,15359.462807751297,-2770.928313, , , 
1,50.13,15703.3,15909.276840140414,15358.96113579471,-2828.23684, , , 
1,50.14,15506.7,15890.816960135764,15358.459461966819,-3006.37696, , , 
1,50.15,15343.3,15873.227943746742,15357.95778688639,-3152.187944, , , 
1,50.16,15540,15856.454112275249,15357.456111176616,-2938.714112, , , 
1,50.17,15393.3,15840.444059488524,15356.954435465086,-3069.404059, , , 
1,50.18,15513.3,15825.15040747855,15356.452760383823,-2934.110407, , , 
1,50.19,15613.3,15810.52952,15355.95108656922,-2819.489517, , , 
1,50.2,15680,15796.540982655217,15355.449414662053,-2738.800983, , , 
1,50.21,15693.3,15783.147299750832,15354.947745307472,-2712.1073, , , 
1,50.22,15836.7,15770.313861747727,15354.446079154954,-2555.873862, , , 
1,50.23,15920,15758.008473254818,15353.944416858334,-2460.268473, , , 
1,50.24,15800,15746.20127348007,15353.442759075773,-2568.461273, , , 
1,50.25,15220,15734.86446157226,15352.941106469721,-3137.124462, , , 
1,50.26,15253.3,15723.972205068285,15352.439459706957,-3092.932205, , , 
1,50.27,15253.3,15713.500380493675,15351.937819458519,-3082.46038, , , 
1,50.28,16026.7,15703.426451292296,15351.436186399718,-2298.986451, , , 
1,50.29,15603.3,15693.729498343933,15350.934561210144,-2712.689498, , , 
1,50.3,16016.7,15684.389884270873,15350.432944573608,-2289.949884, , , 
1,50.31,15593.3,15675.38922292035,15349.931337178163,-2704.349223, , , 
1,50.32,15833.3,15666.71034884694,15349.42973971608,-2455.670349, , , 
1,50.33,15490,15658.337118948279,15348.928152883826,-2790.597119, , , 
1,50.34,15653.3,15650.254488759014,15348.42657738206,-2619.214489, , , 
1,50.35,15753.3,15644.130428687666,15347.925013915632,-2513.090429, , , 
1,50.36,15433.3,15636.59121796286,15347.423463193534,-2825.551218, , , 
1,50.37,15683.3,15629.30259731088,15346.92192592893,-2568.262597, , , 
1,50.38,15270,15622.252706601528,15346.420402839092,-2974.512707, , , 
1,50.39,15450,15615.430473324524,15345.91889464544,-2787.690473, , , 
1,50.4,15406.7,15608.825445100409,15345.417402073484,-2824.385445, , , 
1,50.41,15566.7,15602.427751891202,15344.915925852842,-2657.987752, , , 
1,50.42,15866.7,15596.228095867598,15344.414466717208,-2351.788096, , , 
1,50.43,15656.7,15590.217679287316,15343.913025404336,-2555.777679, , , 
1,50.44,15686.7,15584.388170282047,15343.411602656048,-2519.94817, , , 
1,50.45,15773.3,15578.731751137177,15342.910199218193,-2427.691751, , , 
1,50.46,15550,15573.240993360449,15342.40881584065,-2645.500993, , , 
1,50.47,15463.3,15567.908815601073,15341.907453277312,-2726.868816, , , 
1,50.48,15563.3,15562.728610607603,15341.40611228607,-2621.688611, , , 
1,50.49,15563.3,15557.694047817324,15340.904793628786,-2616.654048, , , 
1,50.5,15636.7,15552.79913,15340.403498071317,-2538.359126, , , 
1,50.51,15560,15548.879427368407,15339.902226383452,-2611.139427, , , 
1,50.52,15510,15544.249029814046,15339.400979338925,-2656.50903, , , 
1,50.53,15260,15539.74206623669,15338.899757715419,-2902.002066, , , 
1,50.54,15266.7,15535.353671115894,15338.398562294502,-2890.913671, , , 
1,50.55,15173.3,15531.079216280832,15337.897393861665,-2980.039216, , , 
1,50.56,15540,15526.914292730826,15337.39625320627,-2609.174293, , , 
1,50.57,15363.3,15522.85469650905,15336.895141121553,-2781.814697, , , 
1,50.58,15400,15518.896437762427,15336.394058404612,-2741.156438, , , 
1,50.59,15343.3,15515.035689123983,15335.89300585639,-2793.995689, , , 
1,50.6,15363.3,15511.268835184677,15335.391984281643,-2770.228835, , , 
1,50.61,15703.3,15507.592419504885,15334.890994488958,-2426.55242, , , 
1,50.62,15446.7,15504.003116361755,15334.39003729071,-2679.563116, , , 
1,50.63,15353.3,15500.497784512618,15333.889113503077,-2769.457785, , , 
1,50.64,15473.3,15497.073408186334,15333.388223945993,-2646.033408, , , 
1,50.65,15086.7,15493.727125574322,15332.88736944315,-3029.287126, , , 
1,50.66,15556.7,15490.456164040299,15332.386550821991,-2556.016164, , , 
1,50.67,15750,15487.257901453424,15331.885768913675,-2359.517901, , , 
1,50.68,15846.7,15484.129813855447,15331.385024553098,-2259.689814, , , 
1,50.69,15446.7,15481.069536138155,15330.884318578817,-2656.629536, , , 
1,50.7,15413.3,15478.074695031235,15330.383651833126,-2687.034695, , , 
1,50.71,15570,15475.143119506558,15329.883025161942,-2527.40312, , , 
1,50.72,14986.7,15472.272693375946,15329.38243941486,-3107.832693, , , 
1,50.73,14980,15469.461402080778,15328.881895445113,-3111.721402, , , 
1,50.74,15343.3,15466.707281431985,15328.38139410956,-2745.667281, , , 
1,50.75,15100,15464.008473936428,15327.880936268677,-2986.268474, , , 
1,50.76,15293.3,15461.363187669676,15327.38052278654,-2790.323188, , , 
1,50.77,15186.7,15458.76971081951,15326.88015453079,-2894.329711, , , 
1,50.78,15186.7,15456.226407096374,15326.379832372653,-2891.786407, , , 
1,50.79,15283.3,15453.731680566609,15325.879557186901,-2792.691681, , , 
1,50.8,15400,15451.284012130487,15325.379329851854,-2673.544012, , , 
1,50.81,15440,15448.881947780073,15324.87915124935,-2631.141948, , , 
1,50.82,15730,15446.524077141534,15324.37902226473,-2338.784077, , , 
